"store_id","film_id","count","returning_date","amount","rental_rank"
1,728,"6","2005-08-19 18:28:50","0.99","1319"
1,717,"4","2005-08-19 19:44:09","0.99","1320"
1,434,"5","2005-08-19 20:31:11","0.99","1321"
1,464,"5","2005-08-19 20:57:53","2.99","1322"
1,484,"1","2005-08-19 22:07:49","2.99","1323"
1,123,"4","2005-08-19 23:12:13","4.99","1324"
1,947,"4","2005-08-20 01:06:06","0.99","1325"
1,916,"3","2005-08-20 02:21:21","2.99","1326"
1,175,"1","2005-08-20 02:24:19","2.99","1327"
1,213,"4","2005-08-20 02:49:50","0.99","1328"
1,83,"7","2005-08-20 03:03:51","2.99","1329"
1,161,"4","2005-08-20 04:03:24","4.99","1330"
1,444,"2","2005-08-20 04:53:25","4.99","1331"
1,372,"3","2005-08-20 06:56:09","4.99","1332"
1,165,"6","2005-08-20 07:37:36","4.99","1333"
1,481,"3","2005-08-20 08:15:29","2.99","1334"
1,755,"5","2005-08-20 09:56:38","4.99","1335"
1,577,"3","2005-08-20 10:23:51","0.99","1336"
1,959,"4","2005-08-20 10:41:28","2.99","1337"
1,299,"9","2005-08-20 11:52:14","0.99","1338"
1,976,"3","2005-08-20 12:05:12","0.99","1339"
1,307,"8","2005-08-20 12:30:59","4.99","1340"
1,668,"7","2005-08-20 12:38:23","4.99","1341"
1,764,"4","2005-08-20 13:36:48","4.99","1342"
1,417,"6","2005-08-20 16:06:11","0.99","1343"
1,699,"4","2005-08-20 16:25:53","4.99","1344"
1,982,"5","2005-08-20 16:59:49","0.99","1345"
1,611,"5","2005-08-20 17:29:40","4.99","1346"
1,304,"9","2005-08-20 17:36:02","2.99","1347"
1,566,"5","2005-08-20 18:03:40","0.99","1348"
1,300,"3","2005-08-20 18:09:37","4.99","1349"
1,548,"2","2005-08-20 18:55:16","2.99","1350"
1,95,"2","2005-08-20 18:56:52","4.99","1351"
1,287,"1","2005-08-20 19:39:07","0.99","1352"
1,587,"6","2005-08-20 19:58:06","4.99","1353"
1,938,"7","2005-08-20 20:20:13","4.99","1354"
1,389,"2","2005-08-20 20:35:47","2.99","1355"
1,395,"7","2005-08-20 21:06:06","0.99","1356"
1,224,"5","2005-08-20 21:17:41","4.99","1357"
1,606,"1","2005-08-20 21:39:38","0.99","1358"
1,666,"5","2005-08-20 23:32:29","4.99","1359"
1,678,"3","2005-08-21 00:04:02","2.99","1360"
1,868,"6","2005-08-21 00:41:35","0.99","1361"
1,675,"4","2005-08-21 00:59:47","2.99","1362"
1,518,"5","2005-08-21 01:42:57","4.99","1363"
1,376,"5","2005-08-21 01:59:00","0.99","1364"
1,520,"6","2005-08-21 02:21:39","2.99","1365"
1,492,"6","2005-08-21 02:33:05","0.99","1366"
1,971,"3","2005-08-21 02:57:11","4.99","1367"
1,614,"6","2005-08-21 03:30:51","4.99","1368"
1,283,"7","2005-08-21 03:33:15","0.99","1369"
1,26,"5","2005-08-21 03:44:27","0.99","1370"
1,233,"7","2005-08-21 05:11:34","0.99","1371"
1,92,"5","2005-08-21 05:33:03","4.99","1372"
1,127,"8","2005-08-21 05:52:10","4.99","1373"
1,616,"4","2005-08-21 05:55:13","2.99","1374"
1,96,"5","2005-08-21 06:51:19","2.99","1375"
1,279,"6","2005-08-21 06:53:34","4.99","1376"
1,454,"1","2005-08-21 07:48:22","0.99","1377"
1,897,"7","2005-08-21 08:44:10","4.99","1378"
1,932,"3","2005-08-21 09:12:11","0.99","1379"
1,208,"5","2005-08-21 10:08:28","2.99","1380"
1,301,"7","2005-08-21 10:30:54","0.99","1381"
1,98,"5","2005-08-21 10:36:46","4.99","1382"
1,610,"7","2005-08-21 11:10:35","0.99","1383"
1,436,"3","2005-08-21 11:13:50","0.99","1384"
1,293,"2","2005-08-21 11:41:20","2.99","1385"
1,727,"5","2005-08-21 12:00:32","0.99","1386"
1,439,"3","2005-08-21 12:09:30","4.99","1387"
1,796,"3","2005-08-21 12:19:07","0.99","1388"
1,938,"1","2005-08-21 17:02:45","5.99","1389"
1,846,"4","2005-08-21 17:03:25","4.99","1390"
1,129,"1","2005-08-21 17:08:59","2.99","1391"
1,69,"2","2005-08-21 17:20:49","3.99","1392"
1,482,"4","2005-08-21 17:40:38","0.99","1393"
1,930,"6","2005-08-21 18:09:18","2.99","1394"
1,15,"4","2005-08-21 18:26:48","2.99","1395"
1,310,"2","2005-08-21 18:29:57","4.99","1396"
1,853,"5","2005-08-21 18:30:54","4.99","1397"
1,269,"3","2005-08-21 20:26:32","0.99","1398"
1,570,"3","2005-08-21 21:23:58","4.99","1399"
1,54,"5","2005-08-21 22:36:29","0.99","1400"
1,880,"8","2005-08-21 23:01:26","2.99","1401"
1,811,"3","2005-08-21 23:53:41","2.99","1402"
1,351,"6","2005-08-22 00:12:49","2.99","1403"
1,295,"4","2005-08-22 00:27:32","0.99","1404"
1,907,"8","2005-08-22 01:05:14","0.99","1405"
1,370,"3","2005-08-22 01:08:37","2.99","1406"
1,438,"2","2005-08-22 01:10:47","4.99","1407"
1,76,"2","2005-08-22 01:16:49","1.99","1408"
1,473,"3","2005-08-22 01:27:27","2.99","1409"
1,833,"4","2005-08-22 01:28:14","0.99","1410"
1,11,"10","2005-08-22 01:31:40","0.99","1411"
1,732,"4","2005-08-22 01:53:46","0.99","1412"
1,49,"7","2005-08-22 02:05:40","2.99","1413"
1,345,"4","2005-08-22 02:09:00","0.99","1414"
1,964,"2","2005-08-22 02:20:32","4.99","1415"
1,544,"1","2005-08-22 02:32:23","3.99","1416"
1,925,"2","2005-08-22 02:42:49","2.99","1417"
1,989,"5","2005-08-22 02:47:32","4.99","1418"
1,857,"5","2005-08-22 03:26:26","2.99","1419"
1,261,"6","2005-08-22 04:01:29","0.99","1420"
1,252,"5","2005-08-22 04:44:41","2.99","1421"
1,478,"2","2005-08-22 04:46:17","2.99","1422"
1,39,"4","2005-08-22 04:48:54","0.99","1423"
1,460,"3","2005-08-22 04:53:18","5.99","1424"
1,361,"6","2005-08-22 06:10:53","2.99","1425"
1,832,"7","2005-08-22 06:12:14","0.99","1426"
1,298,"2","2005-08-22 06:16:01","2.99","1427"
1,531,"1","2005-08-22 06:56:03","2.99","1428"
1,411,"4","2005-08-22 07:12:52","4.99","1429"
1,79,"5","2005-08-22 07:37:22","0.99","1430"
1,819,"1","2005-08-22 07:53:07","1.99","1431"
1,199,"4","2005-08-22 08:14:32","2.99","1432"
1,57,"3","2005-08-22 08:37:53","3.99","1433"
1,67,"4","2005-08-22 08:53:05","2.99","1434"
1,631,"5","2005-08-22 09:03:53","0.99","1435"
1,453,"3","2005-08-22 10:32:28","3.99","1436"
1,838,"4","2005-08-22 10:40:30","4.99","1437"
1,226,"5","2005-08-22 11:27:53","4.99","1438"
1,890,"6","2005-08-22 11:42:45","0.99","1439"
1,204,"4","2005-08-22 11:43:19","0.99","1440"
1,311,"2","2005-08-22 12:08:31","0.99","1441"
1,733,"4","2005-08-22 13:49:48","0.99","1442"
1,494,"4","2005-08-22 13:56:21","0.99","1443"
1,423,"6","2005-08-22 15:17:34","0.99","1444"
1,205,"7","2005-08-22 15:19:13","0.99","1445"
1,284,"5","2005-08-22 15:31:46","4.99","1446"
1,704,"2","2005-08-22 15:42:28","4.99","1447"
1,650,"4","2005-08-22 16:00:00","0.99","1448"
1,677,"8","2005-08-22 16:14:08","0.99","1449"
1,461,"4","2005-08-22 16:23:23","0.99","1450"
1,542,"5","2005-08-22 16:28:49","2.99","1451"
1,901,"5","2005-08-22 17:28:39","0.99","1452"
1,581,"5","2005-08-22 18:01:11","0.99","1453"
1,728,"2","2005-08-22 18:05:29","2.99","1454"
1,409,"2","2005-08-22 18:20:14","6.99","1455"
1,625,"3","2005-08-22 18:41:43","0.99","1456"
1,1000,"5","2005-08-22 18:53:42","4.99","1457"
1,30,"1","2005-08-22 19:18:35","3.99","1458"
1,183,"3","2005-08-22 19:25:07","5.99","1459"
1,575,"3","2005-08-22 19:39:30","4.99","1460"
1,149,"6","2005-08-22 19:45:42","0.99","1461"
1,138,"6","2005-08-22 19:54:33","2.99","1462"
1,896,"1","2005-08-22 20:10:20","1.99","1463"
1,237,"1","2005-08-22 20:11:34","3.99","1464"
1,738,"3","2005-08-22 20:12:50","1.99","1465"
1,367,"7","2005-08-22 20:13:11","0.99","1466"
1,6,"3","2005-08-22 20:23:15","3.99","1467"
1,958,"9","2005-08-22 20:45:33","2.99","1468"
1,810,"9","2005-08-22 20:59:23","0.99","1469"
1,169,"2","2005-08-22 21:00:12","3.99","1470"
1,919,"1","2005-08-22 21:01:52","5.99","1471"
1,292,"2","2005-08-22 21:02:25","0.99","1472"
1,289,"4","2005-08-22 21:23:05","4.99","1473"
1,750,"1","2005-08-22 21:30:40","2.99","1474"
1,888,"6","2005-08-22 22:25:22","4.99","1475"
1,91,"4","2005-08-22 22:25:47","0.99","1476"
1,719,"5","2005-08-22 22:28:53","4.99","1477"
1,186,"6","2005-08-22 22:42:57","0.99","1478"
1,233,"2","2005-08-22 22:45:12","1.99","1479"
1,679,"4","2005-08-22 22:48:16","2.99","1480"
1,453,"2","2005-08-22 22:53:46","2.99","1481"
1,617,"5","2005-08-22 23:06:55","0.99","1482"
1,23,"3","2005-08-22 23:19:08","0.99","1483"
1,933,"5","2005-08-22 23:39:26","4.99","1484"
1,555,"4","2005-08-22 23:44:10","0.99","1485"
1,786,"8","2005-08-22 23:46:09","0.99","1486"
1,335,"4","2005-08-22 23:47:52","0.99","1487"
1,899,"8","2005-08-22 23:56:12","0.99","1488"
1,775,"4","2005-08-23 00:44:51","4.99","1489"
1,601,"4","2005-08-23 01:02:17","0.99","1490"
1,890,"2","2005-08-23 01:03:42","1.99","1491"
1,924,"4","2005-08-23 01:30:57","0.99","1492"
1,545,"5","2005-08-23 01:36:41","1.99","1493"
1,498,"3","2005-08-23 03:15:20","2.99","1494"
1,904,"3","2005-08-23 03:24:51","4.99","1495"
1,695,"3","2005-08-23 03:27:42","4.99","1496"
1,358,"6","2005-08-23 03:30:03","0.99","1497"
1,521,"11","2005-08-23 03:38:10","4.99","1498"
1,876,"3","2005-08-23 03:52:14","2.99","1499"
1,857,"3","2005-08-23 04:13:30","4.99","1500"
1,891,"3","2005-08-23 04:13:51","0.99","1501"
1,327,"5","2005-08-23 04:22:24","4.99","1502"
1,411,"1","2005-08-23 04:30:51","5.99","1503"
1,243,"2","2005-08-23 04:45:34","4.99","1504"
1,275,"2","2005-08-23 04:58:34","0.99","1505"
1,238,"2","2005-08-23 05:22:26","2.99","1506"
1,654,"1","2005-08-23 05:25:02","4.99","1507"
1,791,"1","2005-08-23 05:28:20","6.99","1508"
1,533,"2","2005-08-23 05:39:24","2.99","1509"
1,753,"4","2005-08-23 05:48:29","1.99","1510"
1,760,"4","2005-08-23 05:57:34","2.99","1511"
1,773,"9","2005-08-23 06:16:03","2.99","1512"
1,445,"7","2005-08-23 06:26:08","2.99","1513"
1,19,"7","2005-08-23 06:40:54","0.99","1514"
1,381,"4","2005-08-23 07:31:39","4.99","1515"
1,823,"2","2005-08-23 07:36:05","3.99","1516"
1,265,"10","2005-08-23 07:39:29","4.99","1517"
1,181,"8","2005-08-23 07:44:58","2.99","1518"
1,814,"3","2005-08-23 08:03:27","4.99","1519"
1,961,"9","2005-08-23 08:04:59","4.99","1520"
1,193,"7","2005-08-23 08:12:00","2.99","1521"
1,865,"6","2005-08-23 08:29:44","4.99","1522"
1,382,"3","2005-08-23 08:37:17","0.99","1523"
1,490,"5","2005-08-23 08:50:54","2.99","1524"
1,446,"3","2005-08-23 08:52:05","5.99","1525"
1,991,"1","2005-08-23 08:54:27","4.99","1526"
1,179,"7","2005-08-23 09:23:59","4.99","1527"
1,321,"4","2005-08-23 09:58:09","4.99","1528"
1,912,"6","2005-08-23 10:11:17","2.99","1529"
1,244,"8","2005-08-23 10:12:34","4.99","1530"
1,299,"2","2005-08-23 10:19:56","1.99","1531"
1,788,"6","2005-08-23 11:10:15","2.99","1532"
1,753,"3","2005-08-23 11:27:29","0.99","1533"
1,852,"3","2005-08-23 11:50:06","2.99","1534"
1,694,"8","2005-08-23 11:54:40","4.99","1535"
1,86,"8","2005-08-23 12:04:35","4.99","1536"
1,437,"5","2005-08-23 12:08:42","2.99","1537"
1,766,"4","2005-08-23 12:31:42","0.99","1538"
1,787,"3","2005-08-23 13:06:42","1.99","1539"
1,697,"10","2005-08-23 13:13:58","0.99","1540"
1,365,"3","2005-08-23 13:19:17","4.99","1541"
1,590,"1","2005-08-23 13:46:55","4.99","1542"
1,529,"5","2005-08-23 14:01:32","2.99","1543"
1,254,"4","2005-08-23 14:06:25","2.99","1544"
1,606,"1","2005-08-23 14:15:46","3.99","1545"
1,418,"5","2005-08-23 14:18:02","0.99","1546"
1,101,"1","2005-08-23 14:21:46","3.99","1547"
1,94,"4","2005-08-23 15:14:11","2.99","1548"
1,776,"5","2005-08-23 15:24:38","4.99","1549"
1,155,"1","2005-08-23 16:29:38","0.99","1550"
1,674,"3","2005-08-23 16:54:18","0.99","1551"
1,211,"5","2005-08-23 17:15:48","4.99","1552"
1,100,"11","2005-08-23 17:25:32","4.99","1553"
1,308,"3","2005-08-23 17:32:45","2.99","1554"
1,851,"2","2005-08-23 17:35:47","1.99","1555"
1,579,"4","2005-08-23 17:46:46","4.99","1556"
1,512,"3","2005-08-23 17:51:21","4.99","1557"
1,818,"2","2005-08-23 18:03:30","5.99","1558"
1,940,"6","2005-08-23 18:08:10","0.99","1559"
1,565,"7","2005-08-23 18:27:55","4.99","1560"
1,450,"6","2005-08-23 18:33:26","2.99","1561"
1,225,"3","2005-08-23 18:38:01","3.99","1562"
1,549,"2","2005-08-23 18:38:25","0.99","1563"
1,251,"5","2005-08-23 18:51:24","4.99","1564"
1,716,"3","2005-08-23 19:48:16","2.99","1565"
1,735,"8","2005-08-23 19:52:47","2.99","1566"
1,771,"2","2005-08-23 20:02:52","4.99","1567"
1,90,"3","2005-08-23 20:22:16","1.99","1568"
1,162,"6","2005-08-23 20:22:31","2.99","1569"
1,736,"5","2005-08-23 20:26:24","0.99","1570"
1,152,"9","2005-08-23 20:30:45","2.99","1571"
1,460,"4","2005-08-23 20:32:15","4.99","1572"
1,263,"9","2005-08-23 20:32:25","4.99","1573"
1,365,"1","2005-08-23 20:47:41","6.99","1574"
1,882,"8","2005-08-23 20:55:51","0.99","1575"
1,586,"8","2005-08-23 20:57:32","0.99","1576"
1,805,"4","2005-08-23 21:19:54","4.99","1577"
1,963,"1","2005-08-23 21:20:08","1.99","1578"
1,662,"1","2005-08-23 21:46:10","4.99","1579"
1,867,"1","2005-08-23 21:49:43","5.99","1580"
1,501,"1","2005-08-23 21:51:21","7.99","1581"
1,644,"8","2005-08-23 21:53:13","2.99","1582"
1,215,"4","2005-08-23 21:55:47","4.99","1583"
1,818,"5","2005-08-23 22:59:59","4.99","1584"
1,691,"7","2005-08-23 23:04:55","4.99","1585"
1,253,"2","2005-08-23 23:07:29","5.99","1586"
1,407,"4","2005-08-23 23:10:12","0.99","1587"
1,705,"7","2005-08-23 23:25:44","2.99","1588"
1,900,"4","2005-08-23 23:30:40","2.99","1589"
1,76,"3","2005-08-23 23:32:48","0.99","1590"
1,583,"4","2005-08-23 23:50:42","4.99","1591"
1,892,"1","2005-08-24 00:36:39","7.99","1592"
1,245,"2","2005-08-24 01:00:01","0.99","1593"
1,670,"4","2005-08-24 01:01:14","4.99","1594"
1,620,"4","2005-08-24 01:06:40","2.99","1595"
1,24,"6","2005-08-24 01:16:10","2.99","1596"
1,527,"2","2005-08-24 01:36:27","7.99","1597"
1,467,"7","2005-08-24 01:36:54","0.99","1598"
1,739,"3","2005-08-24 01:45:53","4.99","1599"
1,929,"1","2005-08-24 01:47:26","6.99","1600"
1,141,"1","2005-08-24 02:12:29","5.99","1601"
1,408,"6","2005-08-24 02:14:02","4.99","1602"
1,494,"5","2005-08-24 02:16:54","2.99","1603"
1,898,"2","2005-08-24 02:25:05","5.99","1604"
1,957,"5","2005-08-24 02:35:52","4.99","1605"
1,631,"1","2005-08-24 02:45:26","2.99","1606"
1,68,"3","2005-08-24 02:50:11","4.99","1607"
1,204,"1","2005-08-24 02:54:35","3.99","1608"
1,978,"3","2005-08-24 03:09:10","4.99","1609"
1,856,"8","2005-08-24 03:25:20","4.99","1610"
1,560,"6","2005-08-24 03:27:44","0.99","1611"
1,569,"5","2005-08-24 03:36:04","2.99","1612"
1,468,"9","2005-08-24 03:46:23","2.99","1613"
1,119,"4","2005-08-24 03:54:54","0.99","1614"
1,239,"6","2005-08-24 04:00:10","4.99","1615"
1,81,"10","2005-08-24 04:10:20","4.99","1616"
1,1000,"2","2005-08-24 04:16:51","6.99","1617"
1,37,"4","2005-08-24 04:24:58","2.99","1618"
1,500,"1","2005-08-24 04:29:12","5.99","1619"
1,147,"1","2005-08-24 04:35:08","1.99","1620"
1,443,"2","2005-08-24 04:56:05","3.99","1621"
1,356,"9","2005-08-24 04:57:30","2.99","1622"
1,804,"9","2005-08-24 04:58:19","4.99","1623"
1,433,"8","2005-08-24 05:00:36","2.99","1624"
1,409,"1","2005-08-24 05:01:11","7.99","1625"
1,403,"7","2005-08-24 05:25:02","4.99","1626"
1,595,"10","2005-08-24 05:33:09","0.99","1627"
1,783,"7","2005-08-24 05:53:28","2.99","1628"
1,460,"2","2005-08-24 05:56:15","6.99","1629"
1,696,"5","2005-08-24 06:00:21","0.99","1630"
1,724,"1","2005-08-24 06:33:56","4.99","1631"
1,341,"5","2005-08-24 06:38:17","0.99","1632"
1,844,"6","2005-08-24 07:04:34","4.99","1633"
1,303,"1","2005-08-24 07:05:35","1.99","1634"
1,894,"5","2005-08-24 07:08:44","0.99","1635"
1,572,"2","2005-08-24 07:28:25","2.99","1636"
1,438,"1","2005-08-24 07:45:06","5.99","1637"
1,849,"10","2005-08-24 07:48:56","0.99","1638"
1,499,"4","2005-08-24 08:02:15","4.99","1639"
1,665,"4","2005-08-24 08:08:50","2.99","1640"
1,887,"4","2005-08-24 08:45:06","5.99","1641"
1,807,"2","2005-08-24 08:47:37","2.99","1642"
1,382,"2","2005-08-24 08:49:46","4.99","1643"
1,127,"1","2005-08-24 08:50:27","6.99","1644"
1,806,"6","2005-08-24 09:01:21","2.99","1645"
1,989,"4","2005-08-24 09:09:09","5.99","1646"
1,968,"6","2005-08-24 09:13:07","4.99","1647"
1,363,"1","2005-08-24 09:20:46","2.99","1648"
1,570,"1","2005-08-24 09:24:28","6.99","1649"
1,893,"5","2005-08-24 09:31:43","4.99","1650"
1,637,"6","2005-08-24 09:52:44","4.99","1651"
1,551,"3","2005-08-24 10:09:36","4.99","1652"
1,500,"4","2005-08-24 10:13:15","4.99","1653"
1,9,"3","2005-08-24 10:21:25","2.99","1654"
1,117,"9","2005-08-24 10:33:26","4.99","1655"
1,427,"12","2005-08-24 10:37:24","0.99","1656"
1,231,"3","2005-08-24 10:40:59","2.99","1657"
1,913,"2","2005-08-24 10:48:00","0.99","1658"
1,110,"4","2005-08-24 10:49:05","2.99","1659"
1,646,"6","2005-08-24 10:52:21","0.99","1660"
1,514,"5","2005-08-24 11:02:27","2.99","1661"
1,787,"2","2005-08-24 11:13:59","0.99","1662"
1,709,"4","2005-08-24 11:25:47","2.99","1663"
1,825,"7","2005-08-24 11:27:59","2.99","1664"
1,867,"5","2005-08-24 11:30:17","4.99","1665"
1,496,"3","2005-08-24 11:46:38","0.99","1666"
1,418,"2","2005-08-24 11:57:42","1.99","1667"
1,132,"8","2005-08-24 11:59:55","0.99","1668"
1,789,"12","2005-08-24 12:38:52","2.99","1669"
1,974,"3","2005-08-24 12:39:38","0.99","1670"
1,980,"5","2005-08-24 12:51:30","4.99","1671"
1,963,"3","2005-08-24 12:59:53","0.99","1672"
1,600,"6","2005-08-24 13:19:58","0.99","1673"
1,20,"4","2005-08-24 13:23:51","4.99","1674"
1,928,"10","2005-08-24 13:24:35","2.99","1675"
1,392,"1","2005-08-24 13:26:37","5.99","1676"
1,455,"11","2005-08-24 13:46:38","4.99","1677"
1,278,"1","2005-08-24 13:52:56","5.99","1678"
1,660,"5","2005-08-24 14:09:34","2.99","1679"
1,377,"8","2005-08-24 14:10:55","0.99","1680"
1,673,"4","2005-08-24 14:32:03","0.99","1681"
1,136,"8","2005-08-24 14:39:22","2.99","1682"
1,387,"6","2005-08-24 14:41:09","0.99","1683"
1,949,"1","2005-08-24 14:47:26","1.99","1684"
1,989,"2","2005-08-24 14:55:47","6.99","1685"
1,568,"3","2005-08-24 15:03:42","4.99","1686"
1,596,"4","2005-08-24 15:16:20","4.99","1687"
1,534,"4","2005-08-24 15:20:01","0.99","1688"
1,433,"1","2005-08-24 15:20:55","4.99","1689"
1,999,"4","2005-08-24 15:22:27","2.99","1690"
1,242,"3","2005-08-24 15:44:17","0.99","1691"
1,183,"2","2005-08-24 15:46:31","7.99","1692"
1,687,"6","2005-08-24 15:47:19","0.99","1693"
1,267,"6","2005-08-24 16:16:47","4.99","1694"
1,994,"7","2005-08-24 16:30:40","4.99","1695"
1,559,"12","2005-08-24 16:32:41","2.99","1696"
1,488,"2","2005-08-24 16:34:44","4.99","1697"
1,997,"1","2005-08-24 16:43:36","2.99","1698"
1,368,"5","2005-08-24 16:43:47","2.99","1699"
1,523,"6","2005-08-24 16:44:14","0.99","1700"
1,414,"5","2005-08-24 16:54:49","2.99","1701"
1,252,"2","2005-08-24 17:14:39","3.99","1702"
1,402,"1","2005-08-24 17:37:26","2.99","1703"
1,594,"1","2005-08-24 17:42:49","1.99","1704"
1,25,"5","2005-08-24 17:45:59","2.99","1705"
1,853,"2","2005-08-24 18:03:20","5.99","1706"
1,483,"3","2005-08-24 18:20:56","2.99","1707"
1,715,"3","2005-08-24 18:25:05","7.99","1708"
1,757,"1","2005-08-24 18:39:22","5.99","1709"
1,266,"5","2005-08-24 19:23:12","0.99","1710"
1,185,"5","2005-08-24 19:26:36","2.99","1711"
1,27,"9","2005-08-24 19:36:15","0.99","1712"
1,987,"2","2005-08-24 20:09:33","4.99","1713"
1,123,"1","2005-08-24 20:20:43","5.99","1714"
1,574,"4","2005-08-24 20:24:33","0.99","1715"
1,978,"1","2005-08-24 20:29:58","2.99","1716"
1,491,"3","2005-08-24 20:33:11","0.99","1717"
1,360,"2","2005-08-24 20:46:54","3.99","1718"
1,330,"12","2005-08-24 20:49:20","4.99","1719"
1,621,"1","2005-08-24 20:52:34","3.99","1720"
1,782,"6","2005-08-24 20:54:57","2.99","1721"
1,29,"4","2005-08-24 20:55:21","2.99","1722"
1,807,"2","2005-08-24 21:03:07","1.99","1723"
1,241,"6","2005-08-24 21:24:06","0.99","1724"
1,374,"2","2005-08-24 21:25:49","3.99","1725"
1,689,"7","2005-08-24 21:26:16","2.99","1726"
1,901,"2","2005-08-24 21:26:18","1.99","1727"
1,511,"7","2005-08-24 21:28:02","0.99","1728"
1,528,"3","2005-08-24 21:46:10","2.99","1729"
1,57,"6","2005-08-24 21:55:16","2.99","1730"
1,271,"5","2005-08-24 22:06:35","6.99","1731"
1,306,"3","2005-08-24 22:11:18","0.99","1732"
1,74,"2","2005-08-24 22:12:49","6.99","1733"
1,542,"2","2005-08-24 22:15:18","4.99","1734"
1,314,"1","2005-08-24 22:16:06","1.99","1735"
1,901,"3","2005-08-24 22:21:08","2.99","1736"
1,350,"1","2005-08-24 22:22:32","4.99","1737"
1,174,"10","2005-08-24 22:31:15","4.99","1738"
1,79,"1","2005-08-24 22:38:21","1.99","1739"
1,409,"4","2005-08-24 22:39:32","4.99","1740"
1,309,"5","2005-08-24 22:41:36","0.99","1741"
1,613,"4","2005-08-24 22:42:56","0.99","1742"
1,465,"5","2005-08-24 22:47:31","4.99","1743"
1,913,"2","2005-08-24 22:48:43","5.99","1744"
1,329,"2","2005-08-24 22:52:46","3.99","1745"
1,632,"5","2005-08-24 22:53:22","4.99","1746"
1,602,"6","2005-08-24 23:00:52","0.99","1747"
1,84,"12","2005-08-24 23:01:47","4.99","1748"
1,887,"4","2005-08-24 23:21:00","4.99","1749"
1,598,"8","2005-08-24 23:25:47","0.99","1750"
1,902,"6","2005-08-24 23:26:04","4.99","1751"
1,227,"2","2005-08-24 23:42:22","5.99","1752"
1,613,"1","2005-08-24 23:48:35","2.99","1753"
1,778,"4","2005-08-24 23:48:40","4.99","1754"
1,628,"4","2005-08-24 23:56:04","2.99","1755"
1,763,"1","2005-08-25 00:08:22","9.99","1756"
1,270,"8","2005-08-25 00:18:40","0.99","1757"
1,222,"5","2005-08-25 00:18:41","4.99","1758"
1,106,"3","2005-08-25 00:25:24","2.99","1759"
1,790,"1","2005-08-25 00:34:52","1.99","1760"
1,545,"2","2005-08-25 00:37:33","4.99","1761"
1,747,"2","2005-08-25 00:41:09","0.99","1762"
1,966,"2","2005-08-25 00:44:59","2.99","1763"
1,536,"4","2005-08-25 01:00:47","2.99","1764"
1,336,"3","2005-08-25 01:01:11","6.99","1765"
1,869,"1","2005-08-25 01:04:29","6.99","1766"
1,667,"3","2005-08-25 01:06:17","2.99","1767"
1,689,"2","2005-08-25 01:19:55","3.99","1768"
1,60,"1","2005-08-25 01:20:03","8.99","1769"
1,78,"3","2005-08-25 01:30:11","3.99","1770"
1,590,"1","2005-08-25 01:34:36","8.99","1771"
1,774,"3","2005-08-25 01:44:50","6.99","1772"
1,183,"2","2005-08-25 01:47:08","4.99","1773"
1,945,"8","2005-08-25 01:47:30","0.99","1774"
1,638,"10","2005-08-25 02:20:24","2.99","1775"
1,510,"10","2005-08-25 02:25:39","4.99","1776"
1,736,"1","2005-08-25 02:38:51","2.99","1777"
1,737,"1","2005-08-25 02:40:32","1.99","1778"
1,317,"2","2005-08-25 02:53:32","0.99","1779"
1,11,"1","2005-08-25 02:58:28","1.99","1780"
1,206,"3","2005-08-25 03:03:40","1.99","1781"
1,702,"9","2005-08-25 03:05:20","2.99","1782"
1,27,"3","2005-08-25 03:08:25","1.99","1783"
1,18,"8","2005-08-25 03:09:51","0.99","1784"
1,529,"2","2005-08-25 03:10:59","3.99","1785"
1,109,"4","2005-08-25 03:27:54","6.99","1786"
1,840,"8","2005-08-25 03:32:51","0.99","1787"
1,592,"1","2005-08-25 03:34:30","3.99","1788"
1,60,"5","2005-08-25 03:53:46","4.99","1789"
1,276,"6","2005-08-25 03:59:14","4.99","1790"
1,686,"9","2005-08-25 04:02:16","4.99","1791"
1,290,"6","2005-08-25 04:08:39","0.99","1792"
1,518,"1","2005-08-25 04:14:40","7.99","1793"
1,432,"8","2005-08-25 04:15:37","2.99","1794"
1,772,"1","2005-08-25 04:16:25","3.99","1795"
1,489,"5","2005-08-25 04:27:53","0.99","1796"
1,96,"2","2005-08-25 04:41:47","5.99","1797"
1,936,"3","2005-08-25 04:43:05","2.99","1798"
1,370,"2","2005-08-25 04:44:15","4.99","1799"
1,652,"5","2005-08-25 04:48:16","1.99","1800"
1,619,"1","2005-08-25 04:55:28","1.99","1801"
1,820,"1","2005-08-25 05:01:10","7.99","1802"
1,333,"6","2005-08-25 05:03:52","2.99","1803"
1,571,"2","2005-08-25 05:03:52","4.99","1803"
1,21,"3","2005-08-25 05:18:26","4.99","1805"
1,997,"3","2005-08-25 05:51:19","3.99","1806"
1,799,"2","2005-08-25 05:52:06","2.99","1807"
1,978,"2","2005-08-25 05:55:40","1.99","1808"
1,561,"10","2005-08-25 06:05:50","2.99","1809"
1,374,"5","2005-08-25 06:10:18","0.99","1810"
1,191,"7","2005-08-25 06:17:42","0.99","1811"
1,305,"8","2005-08-25 06:37:26","2.99","1812"
1,454,"5","2005-08-25 06:50:31","1.99","1813"
1,167,"10","2005-08-25 06:50:41","4.99","1814"
1,851,"1","2005-08-25 07:10:29","4.99","1815"
1,949,"8","2005-08-25 07:19:55","0.99","1816"
1,768,"5","2005-08-25 07:31:32","4.99","1817"
